SCIENTIFIC NAME;OBSERVATION COUNT;LATITUDE;LONGITUDE;OBSERVATION DATE;STATE;YEAR;WEEK OF YEAR
Motacilla alba;1;54.0802895;21.4864254;16.07.1998;województwo warmińsko-mazurskie;1998;29
Motacilla alba;1;54.040643;21.7620707;15.07.1998;województwo warmińsko-mazurskie;1998;29
Motacilla alba;1;54.040643;21.7620707;15.07.1998;województwo warmińsko-mazurskie;1998;29
Motacilla alba;1;54.0802895;21.4864254;16.07.1998;województwo warmińsko-mazurskie;1998;29
Motacilla alba;1;53.801107;21.636318;17.07.1998;województwo warmińsko-mazurskie;1998;29
Motacilla alba;1;53.801107;21.636318;17.07.1998;województwo warmińsko-mazurskie;1998;29
Motacilla alba;1;53.2121496;15.7464552;13.07.1998;województwo zachodniopomorskie;1998;29
Motacilla alba;1;53.2121496;15.7464552;13.07.1998;województwo zachodniopomorskie;1998;29
Motacilla alba;1;52.6008772;16.7517042;07.11.1998;województwo wielkopolskie;1998;45
Motacilla alba;1;52.6379087;16.8356187;15.05.1999;województwo wielkopolskie;1999;19
Motacilla alba;1;51.499077;16.9766874;10.07.1999;województwo dolnośląskie;1999;27
Motacilla alba;-100;50.2076152;16.840539;18.07.1999;województwo dolnośląskie;1999;28
Motacilla alba;1;54.046987;19.0390841;25.07.1999;województwo pomorskie;1999;29
Motacilla alba;1;54.1571969;21.6576343;29.07.1999;województwo warmińsko-mazurskie;1999;30
Motacilla alba;-100;53.6683887;21.4789601;27.07.1999;województwo warmińsko-mazurskie;1999;30
Motacilla alba;3;50.0612715;19.9377394;15.08.1999;województwo małopolskie;1999;32
Motacilla alba;3;50.0612715;19.9377394;15.08.1999;województwo małopolskie;1999;32
Motacilla alba;5;53.5880216;22.7804947;25.08.1999;województwo podlaskie;1999;34
Motacilla alba;5;52.71064;23.8517976;20.08.1999;województwo podlaskie;1999;33
Motacilla alba;20;52.71064;23.8517976;22.08.1999;województwo podlaskie;1999;33
